loan_id,customer_id,loan_product_id,loan_status_id,loan_status,principal_amount,interest_rate,term_months,disbursement_date,customer_age,gender_id,customer_status_id,employment_status_id,industry_id,annual_income,loan_to_income,payments_cnt,late_cnt,late_fee_sum,avg_delay_days,is_overdue
1485,5189,1,3,ACTIVE,1045554.56,18.3382,60,2025-07-09,35,1,1,1,7.0,1898333.04,0.5507750947641937,5,0,0.0,,0
1486,5190,1,3,ACTIVE,473907.81,20.7602,12,2025-04-14,43,1,1,2,5.0,1396845.72,0.3392699732079216,8,1,1157.68,16.0,1
1488,5200,2,3,ACTIVE,9504990.12,14.1671,240,2025-02-06,50,2,1,1,9.0,5240651.76,1.8137038206866085,10,0,0.0,,0
1489,5201,2,3,ACTIVE,2195331.0,13.4484,120,2025-11-29,60,2,1,1,10.0,1393269.96,1.5756680779940162,1,0,0.0,,0
1490,5203,1,3,ACTIVE,1080927.13,23.1261,12,2025-06-12,27,2,1,1,9.0,1506552.96,0.7174836588552453,6,0,0.0,,0
1491,5204,2,3,ACTIVE,2644077.43,10.3427,240,2025-10-08,50,2,1,1,5.0,6019952.52,0.4392189840726518,2,0,0.0,,0
1492,5207,1,3,ACTIVE,1151303.48,22.4084,12,2025-07-16,43,2,1,1,1.0,1545792.24,0.7447983307252208,5,1,850.77,7.0,1
1493,5209,1,3,ACTIVE,618402.29,24.3672,36,2025-03-15,34,1,1,1,10.0,2664052.8,0.23212839099885707,9,1,386.0,17.0,1
1494,5213,2,3,ACTIVE,9445034.69,14.4243,240,2025-06-29,56,1,1,4,,151018.32,62.542310694490574,6,0,0.0,,0
1495,5216,1,3,ACTIVE,252989.44,22.9178,12,2025-04-24,24,1,2,3,,685196.76,0.3692215941009412,7,1,1288.13,11.0,1
1496,5218,1,3,ACTIVE,1081728.67,22.4257,36,2025-07-10,58,1,1,1,1.0,1083818.4,0.9980718817838856,5,0,0.0,,0
1497,5219,1,3,ACTIVE,712407.34,17.3362,36,2025-07-30,27,2,1,1,10.0,2101000.68,0.33908001400551663,5,0,0.0,,0
1499,5224,1,3,ACTIVE,209771.18,16.6255,36,2025-09-17,71,2,2,4,,490796.52,0.42740967274992087,3,0,0.0,,0
1500,5236,1,3,ACTIVE,1164155.99,20.7948,48,2025-07-24,45,1,1,2,5.0,1678219.32,0.693685250864589,5,0,0.0,,0
1501,5239,2,3,ACTIVE,3945938.65,13.0208,180,2025-03-14,26,1,1,1,7.0,2130625.68,1.852009335586343,9,0,0.0,,0
1502,5241,1,3,ACTIVE,652077.1,16.7946,36,2025-07-14,54,1,1,1,3.0,1218030.84,0.5353535219190345,5,1,1365.23,13.0,1
1503,5243,2,3,ACTIVE,4057611.53,12.7331,180,2025-04-11,54,1,1,2,4.0,3387532.8,1.1978073038879504,8,1,1797.06,18.0,1
1504,5257,1,3,ACTIVE,414134.65,23.2676,12,2025-11-05,36,1,1,1,6.0,2297353.92,0.18026593394891458,1,0,0.0,,0
1505,5259,2,3,ACTIVE,3793113.72,13.9239,240,2025-01-31,54,1,1,1,6.0,3577002.0,1.0604169972507702,11,0,0.0,,0
1506,5262,1,3,ACTIVE,772738.79,17.0741,24,2025-05-22,35,1,1,1,9.0,2196971.4,0.3517291076251607,7,0,0.0,,0
1507,5263,1,3,ACTIVE,122321.7,16.5336,36,2025-06-21,30,1,1,3,,661148.64,0.18501391759650296,6,1,555.95,7.0,1
1508,5266,2,3,ACTIVE,4571305.28,14.776,300,2025-07-09,49,1,1,1,8.0,1487348.52,3.073459393363971,5,0,0.0,,0
1509,5271,1,3,ACTIVE,872962.55,16.792,36,2025-08-20,26,1,1,1,3.0,1998666.48,0.4367724974303867,4,0,0.0,,0
1510,5275,1,3,ACTIVE,236985.4,19.9217,36,2025-11-29,61,1,1,1,11.0,1706108.16,0.13890408917568275,1,0,0.0,,0
1511,5277,1,3,ACTIVE,160858.19,23.5965,24,2025-05-31,25,1,1,1,7.0,1419240.36,0.11334104816466747,7,0,0.0,,0
1512,5279,2,3,ACTIVE,6572911.99,13.7913,120,2025-05-16,39,2,1,1,2.0,4228793.52,1.5543232269235978,7,0,0.0,,0
1513,5283,1,3,ACTIVE,394593.63,21.8139,36,2025-08-24,44,1,1,1,11.0,1578956.04,0.24990792650566762,4,0,0.0,,0
1514,5284,1,3,ACTIVE,897223.73,24.5896,60,2025-08-04,58,2,1,1,11.0,1229699.76,0.7296282874772619,4,0,0.0,,0
1515,5295,1,3,ACTIVE,527410.42,20.6803,12,2025-06-30,33,1,1,1,6.0,1697837.28,0.3106366117723602,6,1,1279.43,6.0,1
1516,5300,2,3,ACTIVE,5431366.14,12.2463,240,2025-09-21,59,1,1,2,6.0,1358732.88,3.9973759522180696,3,0,0.0,,0
1517,5301,1,3,ACTIVE,137431.15,21.8338,12,2025-09-12,49,2,1,1,11.0,1394610.96,0.0985444356467699,3,0,0.0,,0
1518,5303,1,3,ACTIVE,732620.68,16.6754,48,2025-06-24,44,1,1,1,6.0,1002605.04,0.7307171326407854,6,0,0.0,,0
1519,5303,2,3,ACTIVE,3113381.62,12.7749,300,2025-05-11,44,1,1,1,6.0,1002605.04,3.1052922095823496,7,0,0.0,,0
1520,5312,1,3,ACTIVE,1104507.38,19.8337,48,2025-03-24,62,1,1,1,4.0,2413235.16,0.4576874223894533,9,0,0.0,,0
1521,5312,2,3,ACTIVE,6044711.47,14.7908,180,2025-04-13,62,1,1,1,4.0,2413235.16,2.5048165923456875,7,0,0.0,,0
1522,5318,1,3,ACTIVE,648837.63,20.2411,12,2025-07-12,54,2,1,1,3.0,2309968.08,0.28088597224252554,5,0,0.0,,0
1523,5318,2,3,ACTIVE,2770659.31,13.576,240,2025-08-03,54,2,1,1,3.0,2309968.08,1.1994361887459501,4,0,0.0,,0
1524,5319,1,3,ACTIVE,915874.63,22.8004,48,2025-07-13,56,1,1,2,6.0,2821988.76,0.32454935433548643,5,0,0.0,,0
1526,5326,1,3,ACTIVE,755808.82,24.0302,60,2025-06-02,43,2,1,1,12.0,2982825.24,0.2533868930249497,6,0,0.0,,0
1527,5326,2,3,ACTIVE,3163300.9,13.9609,180,2025-06-30,43,2,1,1,12.0,2982825.24,1.0605049392702603,6,0,0.0,,0
1528,5331,1,3,ACTIVE,356289.79,18.4325,48,2025-03-01,61,2,1,1,12.0,1698897.24,0.20971826995257228,10,1,1052.92,4.0,1
1531,5342,1,3,ACTIVE,639911.55,20.9872,48,2025-07-10,50,1,1,1,7.0,1656864.96,0.3862182890270068,5,0,0.0,,0
1534,5351,1,3,ACTIVE,446020.42,23.7744,48,2025-07-02,36,1,1,1,2.0,1354342.32,0.3293262075721004,5,1,369.56,3.0,1
1535,5353,1,3,ACTIVE,428216.21,23.7963,12,2025-10-09,26,2,3,1,11.0,475709.04,0.9001641213292898,2,0,0.0,,0
1536,5355,1,3,ACTIVE,1033071.54,18.5462,48,2025-03-07,41,1,1,1,4.0,2776120.68,0.372127749143816,9,0,0.0,,0
1537,5363,2,3,ACTIVE,8865149.89,11.7927,180,2025-09-21,47,2,1,1,12.0,1683794.04,5.264984718677351,3,0,0.0,,0
1538,5369,2,3,ACTIVE,9066843.7,12.9445,300,2025-09-20,34,1,1,1,5.0,1276053.48,7.105379078626077,3,0,0.0,,0
1540,5374,1,3,ACTIVE,793515.47,23.9197,12,2025-07-31,44,2,1,1,7.0,1791330.84,0.44297538583101714,5,0,0.0,,0
1541,5374,2,3,ACTIVE,7941857.0,11.6459,180,2025-09-02,44,2,1,1,7.0,1791330.84,4.433495378218353,3,0,0.0,,0
1542,5375,1,3,ACTIVE,755498.04,16.284,12,2025-07-11,46,1,1,1,8.0,3195129.72,0.23645301011440625,5,0,0.0,,0
1543,5378,1,3,ACTIVE,665465.92,18.975,24,2025-09-12,48,1,1,1,12.0,1979483.52,0.33618159144866233,3,0,0.0,,0
1544,5379,2,3,ACTIVE,6236822.05,14.2763,300,2025-09-19,50,1,1,1,1.0,3657951.48,1.7050040395833792,3,0,0.0,,0
1546,5383,1,3,ACTIVE,1047925.69,18.1924,60,2025-10-14,36,1,1,1,10.0,986098.08,1.0626992499569616,2,1,970.57,8.0,1
1548,5391,2,3,ACTIVE,8840567.36,10.1913,120,2025-10-27,58,2,1,2,7.0,1962852.12,4.503939583589211,2,0,0.0,,0
1549,5396,1,3,ACTIVE,120441.1,20.5709,36,2025-07-01,22,1,1,3,,581537.76,0.20710796148473662,6,0,0.0,,0
1550,5400,2,3,ACTIVE,6017035.04,14.6058,180,2025-10-04,32,1,1,1,3.0,1480827.12,4.063293384308088,2,0,0.0,,0
1551,5401,2,3,ACTIVE,5559046.64,10.6867,180,2025-09-20,54,2,1,2,10.0,4591716.84,1.2106684348593237,3,0,0.0,,0
1553,5408,1,3,ACTIVE,1449342.49,20.5895,60,2025-09-03,62,1,1,1,3.0,3903590.64,0.37128444646542136,3,0,0.0,,0
1554,5413,1,3,ACTIVE,771886.68,17.9593,36,2025-07-08,47,1,1,2,5.0,2762145.96,0.27945180710146106,5,1,1948.31,14.0,1
1555,5416,2,3,ACTIVE,6679554.05,12.3604,240,2025-10-28,46,1,1,1,5.0,2471145.84,2.703018956582506,2,0,0.0,,0
1556,5417,1,3,ACTIVE,855031.69,20.2263,12,2025-07-13,52,2,1,1,8.0,1866651.72,0.45805635879413004,5,0,0.0,,0
1557,5418,1,3,ACTIVE,198314.04,23.0595,36,2025-05-30,51,1,1,4,,365014.44,0.5433046429615223,7,0,0.0,,0
1558,5422,1,3,ACTIVE,186450.59,21.4285,36,2025-05-05,48,2,1,2,7.0,1135917.96,0.16414089447093522,7,1,748.36,14.0,1
1559,5429,1,3,ACTIVE,764784.8,22.0627,36,2025-05-14,65,2,1,1,7.0,2299652.28,0.33256540854080774,7,0,0.0,,0
1560,5433,1,3,ACTIVE,316335.19,18.8408,48,2025-10-04,29,1,3,1,4.0,1418223.36,0.22305033108466074,2,0,0.0,,0
1561,5434,1,3,ACTIVE,323020.07,20.8075,36,2025-07-13,20,2,1,3,,869698.32,0.37141622856072665,5,0,0.0,,0
1562,5446,1,3,ACTIVE,822372.03,20.6637,12,2025-10-09,62,1,1,1,10.0,4575504.24,0.1797336395867923,2,0,0.0,,0
1563,5447,1,3,ACTIVE,979347.31,21.8265,36,2025-07-29,55,2,1,1,2.0,1487765.52,0.6582672449620959,5,0,0.0,,0
1564,5449,2,3,ACTIVE,4247062.39,11.4679,240,2025-08-16,42,1,1,1,5.0,4106727.96,1.0341718349418012,4,0,0.0,,0
1565,5450,1,3,ACTIVE,1196032.89,22.5518,36,2025-07-10,39,1,1,1,6.0,4333827.36,0.27597612702320473,5,0,0.0,,0
1566,5454,1,3,ACTIVE,695255.85,22.6808,24,2025-05-31,60,1,1,1,6.0,2309606.4,0.3010278504597147,7,0,0.0,,0
1569,5459,1,3,ACTIVE,675531.92,20.3284,36,2025-03-31,56,2,1,1,10.0,5395917.36,0.12519315529324562,9,1,1811.95,7.0,1
1570,5460,1,3,ACTIVE,699677.16,16.8549,36,2025-11-22,50,2,1,1,10.0,2895651.96,0.2416302683006144,1,0,0.0,,0
1571,5480,1,3,ACTIVE,306019.1,23.5826,36,2025-06-24,47,2,1,1,5.0,2993187.0,0.10223855041465836,6,0,0.0,,0
1573,5494,2,3,ACTIVE,8329057.35,11.8207,120,2025-11-28,40,1,1,1,3.0,1086673.44,7.664728927211104,1,0,0.0,,0
1575,5503,2,3,ACTIVE,5163789.74,14.5823,300,2025-04-19,38,1,1,1,12.0,1759137.6,2.935409793980869,8,1,713.84,3.0,1
1576,5504,1,3,ACTIVE,905941.59,19.4925,24,2025-03-14,34,1,1,2,9.0,4485061.56,0.20199089307483217,8,0,0.0,,0
1580,5512,1,3,ACTIVE,421017.9,19.4711,60,2025-06-21,59,1,1,1,4.0,1072236.96,0.39265378429036807,6,0,0.0,,0
1581,5515,2,3,ACTIVE,9295427.66,12.4057,300,2025-09-27,44,1,1,1,1.0,2832851.64,3.281297025494777,3,0,0.0,,0
1583,5524,1,3,ACTIVE,1039662.42,20.8123,60,2025-05-20,36,1,1,1,11.0,1275626.52,0.8150210141444849,7,0,0.0,,0
1585,5528,2,3,ACTIVE,8799999.29,11.2911,240,2025-08-12,61,2,1,1,6.0,2200312.68,3.9994312490168444,4,1,1245.25,12.0,1
1586,5532,1,3,ACTIVE,1160639.5,17.8964,36,2025-05-16,40,1,1,1,2.0,2374652.16,0.4887618993427652,7,1,1619.87,10.0,1
1587,5540,1,3,ACTIVE,873390.65,19.7977,36,2025-07-29,35,2,1,1,5.0,1347384.72,0.6482117817099782,5,1,760.31,15.0,1
1589,5546,2,3,ACTIVE,5458997.17,10.6206,120,2025-02-01,59,1,1,1,11.0,2058997.68,2.6512886454539375,11,0,0.0,,0
1591,5551,2,3,ACTIVE,3256663.78,10.8218,180,2025-06-18,53,1,1,1,10.0,1457491.68,2.234430442855084,6,0,0.0,,0
1593,5559,1,3,ACTIVE,295778.49,16.2197,12,2025-10-03,76,1,1,4,,501130.92,0.5902219922889611,2,1,1833.98,17.0,1
1594,5560,1,3,ACTIVE,1359333.7,18.4851,36,2025-05-22,38,1,1,2,2.0,2894255.04,0.4696661770346265,7,1,1100.88,6.0,1
1595,5561,1,3,ACTIVE,862680.16,23.1692,60,2025-05-24,29,1,1,1,7.0,1744359.36,0.49455414966787575,7,0,0.0,,0
1597,5565,1,3,ACTIVE,230075.7,16.2971,36,2025-09-08,73,1,1,4,,597607.68,0.3849945502708399,3,1,1039.38,13.0,1
1598,5566,2,3,ACTIVE,5682277.59,12.0315,240,2025-11-19,49,1,1,1,10.0,2546925.0,2.2310345180953504,1,1,1344.76,14.0,1
1599,5568,1,3,ACTIVE,757755.48,16.2811,36,2025-11-28,29,1,1,1,9.0,2183363.64,0.3470587611324333,1,0,0.0,,0
1600,5568,2,3,ACTIVE,5154149.03,14.8784,300,2025-11-25,29,1,1,1,9.0,2183363.64,2.3606461771068057,1,0,0.0,,0
1601,5575,2,3,ACTIVE,7974799.06,10.0739,240,2025-02-28,36,2,1,1,10.0,1430721.6,5.573969848501624,9,1,1265.21,12.0,1
1602,5577,2,3,ACTIVE,9139558.28,14.1376,180,2025-05-05,34,1,1,1,10.0,4287530.88,2.1316600476589453,7,0,0.0,,0
1604,5584,1,3,ACTIVE,557503.57,20.1946,12,2025-08-09,59,1,1,1,1.0,1399142.88,0.3984607847913288,4,0,0.0,,0
1605,5586,2,3,ACTIVE,9902471.74,14.623,240,2025-06-22,39,2,2,1,7.0,4210886.64,2.351635792313801,6,0,0.0,,0
1606,5587,1,3,ACTIVE,1428407.07,22.6813,36,2025-04-28,45,1,1,1,1.0,5557831.56,0.2570079813645882,8,0,0.0,,0
1607,5587,2,3,ACTIVE,8775008.03,12.3706,240,2025-03-31,45,1,1,1,1.0,5557831.56,1.578854618976614,9,0,0.0,,0
1609,5604,1,3,ACTIVE,561055.97,19.9818,24,2025-07-27,44,1,1,1,10.0,2022133.08,0.2774574905821728,5,0,0.0,,0
1610,5605,1,3,ACTIVE,233115.28,24.5332,24,2025-08-11,30,2,1,1,2.0,1492360.92,0.15620569855179536,3,0,0.0,,0
1611,5609,1,3,ACTIVE,1132201.83,20.7329,24,2025-08-22,58,2,1,1,8.0,1808842.08,0.6259262997685238,4,0,0.0,,0
1612,5610,1,3,ACTIVE,298662.78,18.9994,24,2025-01-22,41,1,2,1,1.0,2778802.44,0.10747895413536487,11,1,1818.71,14.0,1
1613,5610,2,3,ACTIVE,9925197.2,10.633,120,2025-01-28,41,1,2,1,1.0,2778802.44,3.571753449302427,11,0,0.0,,0
1614,5611,1,3,ACTIVE,928226.18,16.648,48,2025-10-19,47,1,1,1,5.0,581872.68,1.5952393228016823,2,0,0.0,,0
1615,5615,1,3,ACTIVE,348260.46,22.6358,60,2025-05-26,64,1,1,1,8.0,925646.52,0.376234828819969,7,1,1480.94,8.0,1
1617,5619,1,3,ACTIVE,1159307.8,22.6367,48,2025-02-07,59,2,1,1,7.0,2806586.16,0.41306688407527814,10,0,0.0,,0
1618,5625,2,3,ACTIVE,7452851.12,13.0511,240,2025-09-28,64,2,1,1,8.0,6987639.84,1.066576310550087,3,0,0.0,,0
1619,5627,1,3,ACTIVE,749103.84,24.0763,24,2025-07-16,46,2,1,1,7.0,1748159.64,0.4285099729221526,5,0,0.0,,0
1620,5631,2,3,ACTIVE,5349633.23,12.3338,180,2025-06-08,38,2,1,1,2.0,2661330.12,2.0101351537704013,6,0,0.0,,0
1622,5637,1,3,ACTIVE,140223.29,16.6902,12,2025-07-11,25,2,1,1,5.0,1577571.48,0.08888553816908505,5,0,0.0,,0
1623,5639,1,3,ACTIVE,1321432.22,23.4834,12,2025-07-26,47,1,1,2,1.0,934380.12,1.4142340913674405,5,0,0.0,,0
1624,5641,1,3,ACTIVE,243028.89,19.7202,48,2025-10-01,55,1,1,1,9.0,587101.68,0.41394684818479827,3,0,0.0,,0
1625,5643,1,3,ACTIVE,474454.09,16.3044,48,2025-05-30,34,1,1,1,6.0,1552122.84,0.3056807604222872,7,0,0.0,,0
1626,5645,2,3,ACTIVE,4932985.5,14.4549,120,2025-05-03,42,1,1,1,8.0,1918107.84,2.5717977879700444,7,0,0.0,,0
1627,5650,2,3,ACTIVE,6587352.9,11.2124,240,2025-04-20,72,2,1,4,,627181.44,10.503105608482292,8,0,0.0,,0
1628,5651,2,3,ACTIVE,3126065.73,14.7971,120,2025-05-07,43,2,2,1,8.0,2174601.36,1.4375350753942322,7,0,0.0,,0
1629,5652,2,3,ACTIVE,4548009.65,12.4403,240,2025-06-24,39,1,1,2,12.0,4541393.28,1.001456903111461,6,1,401.74,11.0,1
1630,5654,1,3,ACTIVE,412725.39,17.6342,36,2025-10-25,22,1,1,3,,784706.76,0.525961303047778,1,0,0.0,,0
1631,5660,1,3,ACTIVE,102257.48,22.1744,48,2025-05-07,54,1,1,2,9.0,3793118.64,0.026958682209845142,7,1,1752.68,5.0,1
1632,5661,2,3,ACTIVE,9389033.59,10.7189,180,2025-03-18,55,1,1,1,3.0,5131542.48,1.8296708302802551,9,0,0.0,,0
1633,5669,1,3,ACTIVE,455975.54,24.5592,48,2025-11-06,54,2,1,1,8.0,2488329.24,0.1832456624590402,1,0,0.0,,0
1636,5677,1,3,ACTIVE,468821.35,20.1357,48,2025-03-16,45,1,1,1,6.0,1936185.24,0.24213662015107604,9,0,0.0,,0
1637,5677,2,3,ACTIVE,6633465.45,12.9248,300,2025-02-05,45,1,1,1,6.0,1936185.24,3.426048971430027,10,0,0.0,,0
1638,5678,1,3,ACTIVE,629525.32,20.9677,24,2025-11-27,60,2,1,1,5.0,736033.32,0.8552945945436274,1,1,947.7,8.0,1
1641,5684,2,3,ACTIVE,9322781.29,10.7195,180,2025-04-15,41,1,1,1,9.0,2103195.24,4.432675156682078,8,0,0.0,,0
1642,5687,2,3,ACTIVE,2835829.43,10.6315,180,2025-05-12,39,2,1,1,9.0,2221308.96,1.2766479049361958,7,1,1522.56,8.0,1
1643,5688,2,3,ACTIVE,4133475.54,10.2102,240,2025-07-14,54,2,1,1,4.0,1165930.8,3.545215153420769,5,0,0.0,,0
1645,5699,2,3,ACTIVE,9758244.99,13.2369,240,2025-06-21,53,1,1,1,3.0,2785891.92,3.502736383972857,6,1,384.55,19.0,1
1646,5705,1,3,ACTIVE,246322.35,24.5209,60,2025-07-14,26,2,1,1,12.0,1763578.8,0.13967187063033418,5,0,0.0,,0
1647,5705,2,3,ACTIVE,4877030.51,10.5249,180,2025-08-28,26,2,1,1,12.0,1763578.8,2.7654168387599123,4,1,1202.9,18.0,1
1649,5708,2,3,ACTIVE,3514700.79,10.7283,240,2025-11-22,37,2,1,1,8.0,5499011.52,0.6391513778825472,1,0,0.0,,0
1650,5715,1,3,ACTIVE,432380.76,16.2197,12,2025-04-20,60,2,1,1,4.0,1770318.12,0.24423901846522364,8,0,0.0,,0
1652,5722,2,3,ACTIVE,2237982.86,12.0973,300,2025-09-09,48,1,1,1,5.0,1879421.52,1.1907828213013119,3,0,0.0,,0
1653,5731,1,3,ACTIVE,133213.14,21.2175,60,2025-06-22,34,2,1,1,8.0,1743941.28,0.07638625309677859,6,0,0.0,,0
1654,5732,1,3,ACTIVE,688029.51,20.3924,12,2025-07-02,55,1,1,1,1.0,2500136.88,0.27519673642828707,5,0,0.0,,0
1656,5734,2,3,ACTIVE,2883898.87,12.7634,180,2025-07-03,45,1,1,1,12.0,1482621.48,1.9451349578450732,5,0,0.0,,0
1657,5738,1,3,ACTIVE,963723.08,24.6847,48,2025-05-08,44,2,1,1,4.0,2158342.8,0.4465106654976216,7,0,0.0,,0
1658,5752,2,3,ACTIVE,2655848.78,13.6057,120,2025-09-27,50,2,1,1,4.0,1367681.16,1.9418625171381318,3,0,0.0,,0
1659,5755,1,3,ACTIVE,757456.06,19.7292,24,2025-11-05,41,2,1,1,7.0,4599622.8,0.16467786445445048,1,0,0.0,,0
1660,5756,1,3,ACTIVE,1049510.0,21.1294,36,2025-06-05,48,1,1,1,10.0,4661070.48,0.22516501402484693,6,0,0.0,,0
1661,5757,1,3,ACTIVE,1042061.94,23.31,12,2025-06-01,34,2,1,1,12.0,1725298.92,0.6039892148080636,7,2,2243.95,10.5,1
1665,5773,1,3,ACTIVE,510307.73,17.5094,36,2025-03-27,30,2,1,1,7.0,1394273.4,0.36600262903961306,8,0,0.0,,0
1667,5785,2,3,ACTIVE,6366579.26,10.886,120,2025-03-26,34,2,1,1,3.0,5091479.76,1.2504379001989787,9,0,0.0,,0
1668,5788,1,3,ACTIVE,710982.94,24.76,24,2025-07-08,52,1,1,1,8.0,2485398.12,0.2860640049087991,5,0,0.0,,0
1669,5789,1,3,ACTIVE,654188.53,24.8206,48,2025-05-23,49,2,1,1,2.0,1531448.76,0.42716971477387206,7,0,0.0,,0
1670,5793,1,3,ACTIVE,1198911.47,21.2071,24,2025-10-26,35,2,1,1,9.0,5598833.76,0.2141359292653833,2,0,0.0,,0
1671,5798,1,3,ACTIVE,653013.8,22.7443,24,2025-09-10,34,1,1,1,5.0,1554207.24,0.42015876853076556,3,0,0.0,,0
1672,5801,1,3,ACTIVE,660217.5,22.1629,60,2025-06-22,25,1,1,1,11.0,1342032.12,0.4919535755969835,6,0,0.0,,0
1673,5802,1,3,ACTIVE,985862.78,24.7065,48,2025-11-06,61,1,1,1,7.0,2221107.48,0.4438609067220826,1,0,0.0,,0
1675,5810,1,3,ACTIVE,125762.43,20.4885,12,2025-08-16,26,2,1,1,2.0,2416791.96,0.052036928325431865,4,0,0.0,,0
1677,5813,2,3,ACTIVE,4626572.04,13.7001,180,2025-08-27,30,1,1,1,7.0,1011438.12,4.574251205797938,4,0,0.0,,0
1678,5816,1,3,ACTIVE,1018315.56,16.3587,60,2025-07-17,61,2,1,1,9.0,1171081.8,0.8695511790892831,5,0,0.0,,0
1679,5818,2,3,ACTIVE,6367025.17,11.9879,240,2025-05-13,35,2,1,1,5.0,4524369.6,1.4072734398180025,7,0,0.0,,0
1680,5819,1,3,ACTIVE,243686.38,19.8591,24,2025-11-13,37,2,1,1,4.0,2139854.76,0.11387986911784612,1,0,0.0,,0
1681,5823,1,3,ACTIVE,1345511.71,18.7035,36,2025-07-20,60,2,1,2,6.0,102367.68,13.143911339985433,5,0,0.0,,0
1682,5827,1,3,ACTIVE,1021615.2,22.8565,36,2025-10-24,62,2,1,1,5.0,1174354.2,0.8699378773456935,2,0,0.0,,0
1683,5828,2,3,ACTIVE,9950404.1,13.1265,240,2025-08-02,23,1,1,3,,333183.24,29.864659758996282,4,0,0.0,,0
1684,5830,2,3,ACTIVE,8477900.01,14.1141,300,2025-10-18,34,1,1,1,5.0,2284734.12,3.710672474222077,2,0,0.0,,0
1687,5845,2,3,ACTIVE,8737802.4,14.6351,180,2025-06-07,78,2,1,4,,550183.8,15.881606110539787,6,0,0.0,,0
1688,5848,2,3,ACTIVE,5936519.43,14.955,300,2025-03-10,56,2,1,1,12.0,1835498.28,3.2342822080988274,9,0,0.0,,0
1689,5851,1,3,ACTIVE,361602.3,16.9712,24,2025-11-18,61,1,1,2,12.0,3221509.68,0.1122462248817455,1,0,0.0,,0
1690,5852,1,3,ACTIVE,329348.89,21.439,12,2025-06-02,26,1,1,1,3.0,1432339.68,0.2299376988564612,6,0,0.0,,0
1691,5856,1,3,ACTIVE,1198421.1,18.9061,24,2025-05-20,53,1,1,1,6.0,1449540.84,0.8267591135962751,7,2,2383.8,9.5,1
1692,5856,2,3,ACTIVE,9361879.78,11.5116,240,2025-04-10,53,1,1,1,6.0,1449540.84,6.458513980192514,8,1,506.19,6.0,1
1693,5859,1,3,ACTIVE,1018722.54,18.7763,60,2025-08-17,36,2,1,1,9.0,1216036.8,0.8377398940558378,4,0,0.0,,0
1694,5861,1,3,ACTIVE,422132.57,23.1795,24,2025-11-16,20,2,1,3,,752951.4,0.560637207129172,1,0,0.0,,0
1697,5870,1,3,ACTIVE,1042938.06,20.8403,48,2025-04-09,40,1,1,1,11.0,1071189.12,0.9736264498280192,7,0,0.0,,0
1698,5872,1,3,ACTIVE,857696.47,23.6267,12,2025-11-16,53,2,2,1,2.0,2119741.56,0.4046231324539393,1,0,0.0,,0
1699,5883,1,3,ACTIVE,717571.7,21.3183,36,2025-07-04,48,1,1,1,2.0,2809295.88,0.2554275984628575,5,1,1350.81,19.0,1
1700,5888,2,3,ACTIVE,6002585.63,12.893,180,2025-08-08,42,2,2,2,6.0,1844202.48,3.254840883849153,4,0,0.0,,0
1701,5890,2,3,ACTIVE,6470750.12,13.2444,120,2025-07-23,35,2,1,1,5.0,1871602.8,3.457330861013886,5,0,0.0,,0
1703,5901,1,3,ACTIVE,1053381.74,22.4321,36,2025-07-02,58,1,1,1,3.0,1824058.2,0.577493492258087,5,0,0.0,,0
1704,5902,2,3,ACTIVE,8426908.36,13.4055,240,2025-02-23,29,1,1,1,12.0,746232.12,11.292610079555407,10,1,482.87,13.0,1
1705,5906,1,3,ACTIVE,1150236.07,21.9858,12,2025-04-13,42,1,1,1,1.0,1637635.8,0.7023759922688549,8,0,0.0,,0
1706,5906,2,3,ACTIVE,5986375.27,12.2655,180,2025-03-23,42,1,1,1,1.0,1637635.8,3.655498536365656,9,0,0.0,,0
1707,5916,1,3,ACTIVE,211070.32,18.8992,36,2025-03-26,49,2,1,1,11.0,3642821.64,0.05794143684728962,9,0,0.0,,0
1708,5919,2,3,ACTIVE,2612593.36,13.439,120,2025-07-02,42,2,1,1,4.0,4687811.76,0.5573161837027347,5,1,1145.15,13.0,1
1709,5923,1,3,ACTIVE,335650.57,18.8123,48,2025-05-21,74,2,1,4,,503727.72,0.6663333318245818,7,0,0.0,,0
1710,5925,2,3,ACTIVE,2049335.63,14.7645,300,2025-08-05,35,1,1,1,5.0,1294651.08,1.5829250534437433,4,1,519.65,11.0,1
1711,5926,1,3,ACTIVE,526071.83,18.693,12,2025-11-15,37,1,1,1,1.0,1219017.36,0.4315540100265676,1,0,0.0,,0
1712,5929,2,3,ACTIVE,2211320.39,12.0271,300,2025-10-04,27,2,1,1,3.0,2086385.16,1.05988119183133,2,0,0.0,,0
1713,5942,1,3,ACTIVE,1035177.04,17.9424,60,2025-09-09,49,2,1,1,8.0,2169622.56,0.47712309923621,3,0,0.0,,0
1714,5951,1,3,ACTIVE,983192.36,18.6159,60,2025-04-25,36,1,3,1,9.0,873802.8,1.125187925696736,8,1,820.62,17.0,1
1715,5952,2,3,ACTIVE,5241599.91,10.3415,120,2025-07-10,51,2,1,2,7.0,3631108.32,1.4435261766027403,5,0,0.0,,0
1716,5954,2,3,ACTIVE,9473983.9,11.5614,180,2025-07-16,39,2,2,1,7.0,4765586.4,1.9879996090302758,5,0,0.0,,0
